SELECT table_name, column_name, data_type
FROM information_schema.columns
WHERE table_schema = 'public'
ORDER BY table_name, ordinal_position;

| table_name                    | column_name                 | data_type                   |
| public | patients_view            | 3       | middlename               | character varying           |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 4       | surname                  | character varying           |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 5       | patient_name             | text                        |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 6       | date_of_birth            | date                        |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 7       | sex                      | character varying           |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 8       | age_months               | integer                     |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 9       | age_days                 | integer                     |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 10      | created_at               | timestamp with time zone    |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 11      | updated_at               | timestamp with time zone    |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 12      | created_by               | bigint                      |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 13      | updated_by               | bigint                      |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 14      | is_deleted               | boolean                     |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 15      | deleted_at               | timestamp without time zone |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| public | patients_view            | 16      | deleted_by               | bigint                      |  SELECT patient_id,
    firstname,
    middlename,
    surname,
    concat_ws(' '::text, firstname, middlename, surname) AS patient_name,
    date_of_birth,
    sex,
    (date_part('year'::text, age(date_of_birth::timestamp with time zone)) * 12::double precision + date_part('month'::text, age(date_of_birth::timestamp with time zone)))::integer AS age_months,
    CURRENT_DATE - date_of_birth AS age_days,
    created_at,
    updated_at,
    created_by,
    updated_by,
    is_deleted,
    deleted_at,
    deleted_by
   FROM patients p;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
